time_start,title,h5_url,umm_id
2025-11-04T02:32:58.000Z,NISAR_L3_PR_SME2_004_085_D_072_4005_DHDH_A_20251104T023258_20251104T023324_X05010_N_P_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_004_085_D_072_4005_DHDH_A_20251104T023258_20251104T023324_X05010_N_P_J_001/NISAR_L3_PR_SME2_004_085_D_072_4005_DHDH_A_20251104T023258_20251104T023324_X05010_N_P_J_001.h5,G4058215722-ASF
2025-11-09T02:23:56.000Z,NISAR_L3_PR_SME2_004_157_D_071_4005_DHDH_A_20251109T022356_20251109T022424_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_004_157_D_071_4005_DHDH_A_20251109T022356_20251109T022424_X05010_N_F_J_001/NISAR_L3_PR_SME2_004_157_D_071_4005_DHDH_A_20251109T022356_20251109T022424_X05010_N_F_J_001.h5,G4058214987-ASF
2025-11-13T02:56:06.000Z,NISAR_L3_PR_SME2_005_042_D_069_4005_DHDH_A_20251113T025606_20251113T025641_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_005_042_D_069_4005_DHDH_A_20251113T025606_20251113T025641_X05010_N_F_J_001/NISAR_L3_PR_SME2_005_042_D_069_4005_DHDH_A_20251113T025606_20251113T025641_X05010_N_F_J_001.h5,G4058300151-ASF
2025-11-13T02:57:14.000Z,NISAR_L3_PR_SME2_005_042_D_071_4005_DHDH_A_20251113T025714_20251113T025730_X05010_N_P_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_005_042_D_071_4005_DHDH_A_20251113T025714_20251113T025730_X05010_N_P_J_001/NISAR_L3_PR_SME2_005_042_D_071_4005_DHDH_A_20251113T025714_20251113T025730_X05010_N_P_J_001.h5,G4058299066-ASF
2025-11-16T02:31:42.000Z,NISAR_L3_PR_SME2_005_085_D_070_4005_DHDH_A_20251116T023142_20251116T023216_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_005_085_D_070_4005_DHDH_A_20251116T023142_20251116T023216_X05010_N_F_J_001/NISAR_L3_PR_SME2_005_085_D_070_4005_DHDH_A_20251116T023142_20251116T023216_X05010_N_F_J_001.h5,G4058305120-ASF
2025-11-16T02:32:15.000Z,NISAR_L3_PR_SME2_005_085_D_071_4005_DHDH_A_20251116T023215_20251116T023240_X05010_N_P_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_005_085_D_071_4005_DHDH_A_20251116T023215_20251116T023240_X05010_N_P_J_001/NISAR_L3_PR_SME2_005_085_D_071_4005_DHDH_A_20251116T023215_20251116T023240_X05010_N_P_J_001.h5,G4058318538-ASF
2025-11-16T02:32:59.000Z,NISAR_L3_PR_SME2_005_085_D_072_4005_DHDH_A_20251116T023259_20251116T023324_X05010_N_P_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_005_085_D_072_4005_DHDH_A_20251116T023259_20251116T023324_X05010_N_P_J_001/NISAR_L3_PR_SME2_005_085_D_072_4005_DHDH_A_20251116T023259_20251116T023324_X05010_N_P_J_001.h5,G4058318553-ASF
2025-11-19T13:16:41.000Z,NISAR_L3_PR_SME2_005_135_A_019_4005_DHDH_A_20251119T131641_20251119T131718_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_005_135_A_019_4005_DHDH_A_20251119T131641_20251119T131718_X05010_N_F_J_001/NISAR_L3_PR_SME2_005_135_A_019_4005_DHDH_A_20251119T131641_20251119T131718_X05010_N_F_J_001.h5,G4058307770-ASF
2025-11-22T12:51:12.000Z,NISAR_L3_PR_SME2_006_005_A_018_4005_DHDH_A_20251122T125112_20251122T125147_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_005_A_018_4005_DHDH_A_20251122T125112_20251122T125147_X05010_N_F_J_001/NISAR_L3_PR_SME2_006_005_A_018_4005_DHDH_A_20251122T125112_20251122T125147_X05010_N_F_J_001.h5,G4058383760-ASF
2025-11-22T12:51:46.000Z,NISAR_L3_PR_SME2_006_005_A_019_4005_DHDH_A_20251122T125146_20251122T125200_X05010_N_P_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_005_A_019_4005_DHDH_A_20251122T125146_20251122T125200_X05010_N_P_J_001/NISAR_L3_PR_SME2_006_005_A_019_4005_DHDH_A_20251122T125146_20251122T125200_X05010_N_P_J_001.h5,G4058382653-ASF
2025-11-25T02:56:06.000Z,NISAR_L3_PR_SME2_006_042_D_069_4005_DHDH_A_20251125T025606_20251125T025641_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_042_D_069_4005_DHDH_A_20251125T025606_20251125T025641_X05010_N_F_J_001/NISAR_L3_PR_SME2_006_042_D_069_4005_DHDH_A_20251125T025606_20251125T025641_X05010_N_F_J_001.h5,G4058358954-ASF
2025-11-25T02:57:14.000Z,NISAR_L3_PR_SME2_006_042_D_071_4005_DHDH_A_20251125T025714_20251125T025731_X05010_N_P_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_042_D_071_4005_DHDH_A_20251125T025714_20251125T025731_X05010_N_P_J_001/NISAR_L3_PR_SME2_006_042_D_071_4005_DHDH_A_20251125T025714_20251125T025731_X05010_N_P_J_001.h5,G4058357696-ASF
2025-11-28T02:31:42.000Z,NISAR_L3_PR_SME2_006_085_D_070_4005_DHDH_A_20251128T023142_20251128T023217_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_085_D_070_4005_DHDH_A_20251128T023142_20251128T023217_X05010_N_F_J_001/NISAR_L3_PR_SME2_006_085_D_070_4005_DHDH_A_20251128T023142_20251128T023217_X05010_N_F_J_001.h5,G4058366512-ASF
2025-11-28T02:32:16.000Z,NISAR_L3_PR_SME2_006_085_D_071_4005_DHDH_A_20251128T023216_20251128T023254_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_085_D_071_4005_DHDH_A_20251128T023216_20251128T023254_X05010_N_F_J_001/NISAR_L3_PR_SME2_006_085_D_071_4005_DHDH_A_20251128T023216_20251128T023254_X05010_N_F_J_001.h5,G4058366727-ASF
2025-11-28T02:32:50.000Z,NISAR_L3_PR_SME2_006_085_D_072_4005_DHDH_A_20251128T023250_20251128T023324_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_085_D_072_4005_DHDH_A_20251128T023250_20251128T023324_X05010_N_F_J_001/NISAR_L3_PR_SME2_006_085_D_072_4005_DHDH_A_20251128T023250_20251128T023324_X05010_N_F_J_001.h5,G4058367254-ASF
2025-11-30T02:47:47.000Z,NISAR_L3_PR_SME2_006_114_D_069_4005_DHDH_A_20251130T024747_20251130T024822_X05010_F_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_114_D_069_4005_DHDH_A_20251130T024747_20251130T024822_X05010_F_F_J_001/NISAR_L3_PR_SME2_006_114_D_069_4005_DHDH_A_20251130T024747_20251130T024822_X05010_F_F_J_001.h5,G4058356284-ASF
2025-11-30T02:48:21.000Z,NISAR_L3_PR_SME2_006_114_D_070_4005_DHDH_A_20251130T024821_20251130T024856_X05010_F_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_114_D_070_4005_DHDH_A_20251130T024821_20251130T024856_X05010_F_F_J_001/NISAR_L3_PR_SME2_006_114_D_070_4005_DHDH_A_20251130T024821_20251130T024856_X05010_F_F_J_001.h5,G4058356647-ASF
2025-11-30T02:48:55.000Z,NISAR_L3_PR_SME2_006_114_D_071_4005_DHDH_A_20251130T024855_20251130T024929_X05010_F_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_114_D_071_4005_DHDH_A_20251130T024855_20251130T024929_X05010_F_F_J_001/NISAR_L3_PR_SME2_006_114_D_071_4005_DHDH_A_20251130T024855_20251130T024929_X05010_F_F_J_001.h5,G4058356226-ASF
2025-12-03T02:23:56.000Z,NISAR_L3_PR_SME2_006_157_D_071_4005_DHDH_A_20251203T022356_20251203T022431_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_157_D_071_4005_DHDH_A_20251203T022356_20251203T022431_X05010_N_F_J_001/NISAR_L3_PR_SME2_006_157_D_071_4005_DHDH_A_20251203T022356_20251203T022431_X05010_N_F_J_001.h5,G4058371164-ASF
2025-12-03T02:24:30.000Z,NISAR_L3_PR_SME2_006_157_D_072_4005_DHDH_A_20251203T022430_20251203T022505_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_006_157_D_072_4005_DHDH_A_20251203T022430_20251203T022505_X05010_N_F_J_001/NISAR_L3_PR_SME2_006_157_D_072_4005_DHDH_A_20251203T022430_20251203T022505_X05010_N_F_J_001.h5,G4058379207-ASF
2025-12-04T12:51:12.000Z,NISAR_L3_PR_SME2_007_005_A_018_4005_DHDH_A_20251204T125112_20251204T125147_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_005_A_018_4005_DHDH_A_20251204T125112_20251204T125147_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_005_A_018_4005_DHDH_A_20251204T125112_20251204T125147_X05010_N_F_J_001.h5,G4058427940-ASF
2025-12-04T12:51:46.000Z,NISAR_L3_PR_SME2_007_005_A_019_4005_DHDH_A_20251204T125146_20251204T125221_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_005_A_019_4005_DHDH_A_20251204T125146_20251204T125221_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_005_A_019_4005_DHDH_A_20251204T125146_20251204T125221_X05010_N_F_J_001.h5,G4058427894-ASF
2025-12-04T12:52:20.000Z,NISAR_L3_PR_SME2_007_005_A_020_4005_DHDH_A_20251204T125220_20251204T125255_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_005_A_020_4005_DHDH_A_20251204T125220_20251204T125255_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_005_A_020_4005_DHDH_A_20251204T125220_20251204T125255_X05010_N_F_J_001.h5,G4058427889-ASF
2025-12-06T13:07:51.000Z,NISAR_L3_PR_SME2_007_034_A_018_4005_DHDH_A_20251206T130751_20251206T130826_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_034_A_018_4005_DHDH_A_20251206T130751_20251206T130826_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_034_A_018_4005_DHDH_A_20251206T130751_20251206T130826_X05010_N_F_J_001.h5,G4058434235-ASF
2025-12-06T13:08:25.000Z,NISAR_L3_PR_SME2_007_034_A_019_4005_DHDH_A_20251206T130825_20251206T130900_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_034_A_019_4005_DHDH_A_20251206T130825_20251206T130900_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_034_A_019_4005_DHDH_A_20251206T130825_20251206T130900_X05010_N_F_J_001.h5,G4058432793-ASF
2025-12-06T13:08:59.000Z,NISAR_L3_PR_SME2_007_034_A_020_4005_DHDH_A_20251206T130859_20251206T130933_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_034_A_020_4005_DHDH_A_20251206T130859_20251206T130933_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_034_A_020_4005_DHDH_A_20251206T130859_20251206T130933_X05010_N_F_J_001.h5,G4058434245-ASF
2025-12-06T13:09:32.000Z,NISAR_L3_PR_SME2_007_034_A_021_4005_DHDH_A_20251206T130932_20251206T131007_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_034_A_021_4005_DHDH_A_20251206T130932_20251206T131007_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_034_A_021_4005_DHDH_A_20251206T130932_20251206T131007_X05010_N_F_J_001.h5,G4058433804-ASF
2025-12-07T02:56:07.000Z,NISAR_L3_PR_SME2_007_042_D_069_4005_DHDH_A_20251207T025607_20251207T025642_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_042_D_069_4005_DHDH_A_20251207T025607_20251207T025642_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_042_D_069_4005_DHDH_A_20251207T025607_20251207T025642_X05010_N_F_J_001.h5,G4058435782-ASF
2025-12-07T02:57:15.000Z,NISAR_L3_PR_SME2_007_042_D_071_4005_DHDH_A_20251207T025715_20251207T025731_X05010_N_P_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_042_D_071_4005_DHDH_A_20251207T025715_20251207T025731_X05010_N_P_J_001/NISAR_L3_PR_SME2_007_042_D_071_4005_DHDH_A_20251207T025715_20251207T025731_X05010_N_P_J_001.h5,G4058434687-ASF
2025-12-10T02:31:43.000Z,NISAR_L3_PR_SME2_007_085_D_070_4005_DHDH_A_20251210T023143_20251210T023217_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_085_D_070_4005_DHDH_A_20251210T023143_20251210T023217_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_085_D_070_4005_DHDH_A_20251210T023143_20251210T023217_X05010_N_F_J_001.h5,G4058435020-ASF
2025-12-10T02:32:16.000Z,NISAR_L3_PR_SME2_007_085_D_071_4005_DHDH_A_20251210T023216_20251210T023255_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_085_D_071_4005_DHDH_A_20251210T023216_20251210T023255_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_085_D_071_4005_DHDH_A_20251210T023216_20251210T023255_X05010_N_F_J_001.h5,G4058436969-ASF
2025-12-10T02:32:50.000Z,NISAR_L3_PR_SME2_007_085_D_072_4005_DHDH_A_20251210T023250_20251210T023325_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_085_D_072_4005_DHDH_A_20251210T023250_20251210T023325_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_085_D_072_4005_DHDH_A_20251210T023250_20251210T023325_X05010_N_F_J_001.h5,G4058438133-ASF
2025-12-12T02:47:48.000Z,NISAR_L3_PR_SME2_007_114_D_069_0005_NADV_A_20251212T024748_20251212T024822_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_114_D_069_0005_NADV_A_20251212T024748_20251212T024822_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_114_D_069_0005_NADV_A_20251212T024748_20251212T024822_X05010_N_F_J_001.h5,G4058449766-ASF
2025-12-12T02:48:21.000Z,NISAR_L3_PR_SME2_007_114_D_070_0005_NADV_A_20251212T024821_20251212T024856_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_114_D_070_0005_NADV_A_20251212T024821_20251212T024856_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_114_D_070_0005_NADV_A_20251212T024821_20251212T024856_X05010_N_F_J_001.h5,G4058449773-ASF
2025-12-12T02:48:55.000Z,NISAR_L3_PR_SME2_007_114_D_071_0005_NADV_A_20251212T024855_20251212T024930_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_114_D_071_0005_NADV_A_20251212T024855_20251212T024930_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_114_D_071_0005_NADV_A_20251212T024855_20251212T024930_X05010_N_F_J_001.h5,G4058449652-ASF
2025-12-13T13:16:42.000Z,NISAR_L3_PR_SME2_007_135_A_019_4005_DHDH_A_20251213T131642_20251213T131719_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_007_135_A_019_4005_DHDH_A_20251213T131642_20251213T131719_X05010_N_F_J_001/NISAR_L3_PR_SME2_007_135_A_019_4005_DHDH_A_20251213T131642_20251213T131719_X05010_N_F_J_001.h5,G4058442722-ASF
2025-12-16T12:51:13.000Z,NISAR_L3_PR_SME2_008_005_A_018_4005_DHDH_A_20251216T125113_20251216T125148_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_005_A_018_4005_DHDH_A_20251216T125113_20251216T125148_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_005_A_018_4005_DHDH_A_20251216T125113_20251216T125148_X05010_N_F_J_001.h5,G4058501998-ASF
2025-12-16T12:51:47.000Z,NISAR_L3_PR_SME2_008_005_A_019_4005_DHDH_A_20251216T125147_20251216T125201_X05010_N_P_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_005_A_019_4005_DHDH_A_20251216T125147_20251216T125201_X05010_N_P_J_001/NISAR_L3_PR_SME2_008_005_A_019_4005_DHDH_A_20251216T125147_20251216T125201_X05010_N_P_J_001.h5,G4058588331-ASF
2025-12-17T02:40:03.000Z,NISAR_L3_PR_SME2_008_013_D_070_0005_NADV_A_20251217T024003_20251217T024037_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_013_D_070_0005_NADV_A_20251217T024003_20251217T024037_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_013_D_070_0005_NADV_A_20251217T024003_20251217T024037_X05010_N_F_J_001.h5,G4058505274-ASF
2025-12-17T02:40:36.000Z,NISAR_L3_PR_SME2_008_013_D_071_0005_NADV_A_20251217T024036_20251217T024111_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_013_D_071_0005_NADV_A_20251217T024036_20251217T024111_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_013_D_071_0005_NADV_A_20251217T024036_20251217T024111_X05010_N_F_J_001.h5,G4058505285-ASF
2025-12-17T02:41:10.000Z,NISAR_L3_PR_SME2_008_013_D_072_0005_NADV_A_20251217T024110_20251217T024145_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_013_D_072_0005_NADV_A_20251217T024110_20251217T024145_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_013_D_072_0005_NADV_A_20251217T024110_20251217T024145_X05010_N_F_J_001.h5,G4058505187-ASF
2025-12-19T02:56:08.000Z,NISAR_L3_PR_SME2_008_042_D_069_4005_DHDH_A_20251219T025608_20251219T025642_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_042_D_069_4005_DHDH_A_20251219T025608_20251219T025642_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_042_D_069_4005_DHDH_A_20251219T025608_20251219T025642_X05010_N_F_J_001.h5,G4058496890-ASF
2025-12-19T02:56:41.000Z,NISAR_L3_PR_SME2_008_042_D_070_4005_DHDH_A_20251219T025641_20251219T025716_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_042_D_070_4005_DHDH_A_20251219T025641_20251219T025716_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_042_D_070_4005_DHDH_A_20251219T025641_20251219T025716_X05010_N_F_J_001.h5,G4058496142-ASF
2025-12-19T02:57:15.000Z,NISAR_L3_PR_SME2_008_042_D_071_4005_DHDH_A_20251219T025715_20251219T025732_X05010_N_P_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_042_D_071_4005_DHDH_A_20251219T025715_20251219T025732_X05010_N_P_J_001/NISAR_L3_PR_SME2_008_042_D_071_4005_DHDH_A_20251219T025715_20251219T025732_X05010_N_P_J_001.h5,G4058495615-ASF
2025-12-22T02:31:43.000Z,NISAR_L3_PR_SME2_008_085_D_070_4005_DHDH_A_20251222T023143_20251222T023218_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_085_D_070_4005_DHDH_A_20251222T023143_20251222T023218_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_085_D_070_4005_DHDH_A_20251222T023143_20251222T023218_X05010_N_F_J_001.h5,G4058552582-ASF
2025-12-22T02:32:17.000Z,NISAR_L3_PR_SME2_008_085_D_071_4005_DHDH_A_20251222T023217_20251222T023255_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_085_D_071_4005_DHDH_A_20251222T023217_20251222T023255_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_085_D_071_4005_DHDH_A_20251222T023217_20251222T023255_X05010_N_F_J_001.h5,G4058542534-ASF
2025-12-22T02:32:51.000Z,NISAR_L3_PR_SME2_008_085_D_072_4005_DHDH_A_20251222T023251_20251222T023325_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_085_D_072_4005_DHDH_A_20251222T023251_20251222T023325_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_085_D_072_4005_DHDH_A_20251222T023251_20251222T023325_X05010_N_F_J_001.h5,G4058551868-ASF
2025-12-23T12:59:32.000Z,NISAR_L3_PR_SME2_008_106_A_018_4005_DHDH_A_20251223T125932_20251223T130007_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_106_A_018_4005_DHDH_A_20251223T125932_20251223T130007_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_106_A_018_4005_DHDH_A_20251223T125932_20251223T130007_X05010_N_F_J_001.h5,G4058545955-ASF
2025-12-23T13:00:06.000Z,NISAR_L3_PR_SME2_008_106_A_019_4005_DHDH_A_20251223T130006_20251223T130041_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_106_A_019_4005_DHDH_A_20251223T130006_20251223T130041_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_106_A_019_4005_DHDH_A_20251223T130006_20251223T130041_X05010_N_F_J_001.h5,G4058536934-ASF
2025-12-23T13:00:40.000Z,NISAR_L3_PR_SME2_008_106_A_020_4005_DHDH_A_20251223T130040_20251223T130115_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_106_A_020_4005_DHDH_A_20251223T130040_20251223T130115_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_106_A_020_4005_DHDH_A_20251223T130040_20251223T130115_X05010_N_F_J_001.h5,G4058537265-ASF
2025-12-23T13:01:14.000Z,NISAR_L3_PR_SME2_008_106_A_021_4005_DHDH_A_20251223T130114_20251223T130149_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_106_A_021_4005_DHDH_A_20251223T130114_20251223T130149_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_106_A_021_4005_DHDH_A_20251223T130114_20251223T130149_X05010_N_F_J_001.h5,G4058536625-ASF
2025-12-24T02:47:48.000Z,NISAR_L3_PR_SME2_008_114_D_069_4005_DHDH_A_20251224T024748_20251224T024823_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_114_D_069_4005_DHDH_A_20251224T024748_20251224T024823_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_114_D_069_4005_DHDH_A_20251224T024748_20251224T024823_X05010_N_F_J_001.h5,G4058528250-ASF
2025-12-24T02:48:22.000Z,NISAR_L3_PR_SME2_008_114_D_070_4005_DHDH_A_20251224T024822_20251224T024857_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_114_D_070_4005_DHDH_A_20251224T024822_20251224T024857_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_114_D_070_4005_DHDH_A_20251224T024822_20251224T024857_X05010_N_F_J_001.h5,G4058528649-ASF
2025-12-24T02:48:56.000Z,NISAR_L3_PR_SME2_008_114_D_071_4005_DHDH_A_20251224T024856_20251224T024931_X05010_N_F_J_001,https://nisar.asf.earthdatacloud.nasa.gov/NISAR/NISAR_L3_SME2_BETA_V1/NISAR_L3_PR_SME2_008_114_D_071_4005_DHDH_A_20251224T024856_20251224T024931_X05010_N_F_J_001/NISAR_L3_PR_SME2_008_114_D_071_4005_DHDH_A_20251224T024856_20251224T024931_X05010_N_F_J_001.h5,G4058530393-ASF
